	measure	Group1	Group2	pvalue	corrected
1441	o__unknown_ Bacteroidetes	10_cre	10_wt	0.2451	1
1442	o__unknown_ Bacteroidetes	10_cre	12_cre	0.7104	1
1443	o__unknown_ Bacteroidetes	10_cre	12_wt	1	1
1444	o__unknown_ Bacteroidetes	10_cre	5_cre	1	1
1445	o__unknown_ Bacteroidetes	10_cre	5_wt	1	1
1446	o__unknown_ Bacteroidetes	10_cre	7_cre	1	1
1447	o__unknown_ Bacteroidetes	10_cre	7_wt	0.4497	1
1448	o__unknown_ Bacteroidetes	10_cre	9_cre	1	1
1449	o__unknown_ Bacteroidetes	10_cre	9_wt	1	1
1450	o__unknown_ Bacteroidetes	10_wt	12_cre	0.6817	1
1451	o__unknown_ Bacteroidetes	10_wt	12_wt	0.427	1
1452	o__unknown_ Bacteroidetes	10_wt	5_cre	0.1281	1
1453	o__unknown_ Bacteroidetes	10_wt	5_wt	0.2451	1
1454	o__unknown_ Bacteroidetes	10_wt	7_cre	0.2451	1
1455	o__unknown_ Bacteroidetes	10_wt	7_wt	1	1
1456	o__unknown_ Bacteroidetes	10_wt	9_cre	0.2451	1
1457	o__unknown_ Bacteroidetes	10_wt	9_wt	0.2451	1
1458	o__unknown_ Bacteroidetes	12_cre	12_wt	1	1
1459	o__unknown_ Bacteroidetes	12_cre	5_cre	0.4621	1
1460	o__unknown_ Bacteroidetes	12_cre	5_wt	0.7104	1
1461	o__unknown_ Bacteroidetes	12_cre	7_cre	0.7104	1
1462	o__unknown_ Bacteroidetes	12_cre	7_wt	1	1
1463	o__unknown_ Bacteroidetes	12_cre	9_cre	0.7104	1
1464	o__unknown_ Bacteroidetes	12_cre	9_wt	0.7104	1
1465	o__unknown_ Bacteroidetes	12_wt	5_cre	0.7152	1
1466	o__unknown_ Bacteroidetes	12_wt	5_wt	1	1
1467	o__unknown_ Bacteroidetes	12_wt	7_cre	1	1
1468	o__unknown_ Bacteroidetes	12_wt	7_wt	0.6999	1
1469	o__unknown_ Bacteroidetes	12_wt	9_cre	1	1
1470	o__unknown_ Bacteroidetes	12_wt	9_wt	1	1
1471	o__unknown_ Bacteroidetes	5_cre	5_wt	1	1
1472	o__unknown_ Bacteroidetes	5_cre	7_cre	1	1
1473	o__unknown_ Bacteroidetes	5_cre	7_wt	0.2635	1
1474	o__unknown_ Bacteroidetes	5_cre	9_cre	1	1
1475	o__unknown_ Bacteroidetes	5_cre	9_wt	1	1
1476	o__unknown_ Bacteroidetes	5_wt	7_cre	1	1
1477	o__unknown_ Bacteroidetes	5_wt	7_wt	0.4497	1
1478	o__unknown_ Bacteroidetes	5_wt	9_cre	1	1
1479	o__unknown_ Bacteroidetes	5_wt	9_wt	1	1
1480	o__unknown_ Bacteroidetes	7_cre	7_wt	0.4497	1
1481	o__unknown_ Bacteroidetes	7_cre	9_cre	1	1
1482	o__unknown_ Bacteroidetes	7_cre	9_wt	1	1
1483	o__unknown_ Bacteroidetes	7_wt	9_cre	0.4497	1
1484	o__unknown_ Bacteroidetes	7_wt	9_wt	0.4497	1
1485	o__unknown_ Bacteroidetes	9_cre	9_wt	1	1
1486	o__unknown_ Deltaproteobacteria	10_cre	10_wt	0.3295	0.7414
1487	o__unknown_ Deltaproteobacteria	10_cre	12_cre	1	1
1488	o__unknown_ Deltaproteobacteria	10_cre	12_wt	0.3295	0.7414
1489	o__unknown_ Deltaproteobacteria	10_cre	5_cre	0.3295	0.7414
1490	o__unknown_ Deltaproteobacteria	10_cre	5_wt	0.6513	1
1491	o__unknown_ Deltaproteobacteria	10_cre	7_cre	0.6999	1
1492	o__unknown_ Deltaproteobacteria	10_cre	7_wt	0.6513	1
1493	o__unknown_ Deltaproteobacteria	10_cre	9_cre	0.6999	1
1494	o__unknown_ Deltaproteobacteria	10_cre	9_wt	0.0996	0.4482
1495	o__unknown_ Deltaproteobacteria	10_wt	12_cre	0.3295	0.7414
1496	o__unknown_ Deltaproteobacteria	10_wt	12_wt	1	1
1497	o__unknown_ Deltaproteobacteria	10_wt	5_cre	1	1
1498	o__unknown_ Deltaproteobacteria	10_wt	5_wt	1	1
1499	o__unknown_ Deltaproteobacteria	10_wt	7_cre	0.0801	0.4482
1500	o__unknown_ Deltaproteobacteria	10_wt	7_wt	1	1
1501	o__unknown_ Deltaproteobacteria	10_wt	9_cre	0.0801	0.4482
1502	o__unknown_ Deltaproteobacteria	10_wt	9_wt	1	1
1503	o__unknown_ Deltaproteobacteria	12_cre	12_wt	0.3295	0.7414
1504	o__unknown_ Deltaproteobacteria	12_cre	5_cre	0.3295	0.7414
1505	o__unknown_ Deltaproteobacteria	12_cre	5_wt	0.6513	1
1506	o__unknown_ Deltaproteobacteria	12_cre	7_cre	0.6999	1
1507	o__unknown_ Deltaproteobacteria	12_cre	7_wt	0.6513	1
1508	o__unknown_ Deltaproteobacteria	12_cre	9_cre	0.6999	1
1509	o__unknown_ Deltaproteobacteria	12_cre	9_wt	0.0996	0.4482
1510	o__unknown_ Deltaproteobacteria	12_wt	5_cre	1	1
1511	o__unknown_ Deltaproteobacteria	12_wt	5_wt	1	1
1512	o__unknown_ Deltaproteobacteria	12_wt	7_cre	0.0801	0.4482
1513	o__unknown_ Deltaproteobacteria	12_wt	7_wt	1	1
1514	o__unknown_ Deltaproteobacteria	12_wt	9_cre	0.0801	0.4482
1515	o__unknown_ Deltaproteobacteria	12_wt	9_wt	1	1
1516	o__unknown_ Deltaproteobacteria	5_cre	5_wt	1	1
1517	o__unknown_ Deltaproteobacteria	5_cre	7_cre	0.0801	0.4482
1518	o__unknown_ Deltaproteobacteria	5_cre	7_wt	1	1
1519	o__unknown_ Deltaproteobacteria	5_cre	9_cre	0.0801	0.4482
1520	o__unknown_ Deltaproteobacteria	5_cre	9_wt	1	1
1521	o__unknown_ Deltaproteobacteria	5_wt	7_cre	0.2148	0.6904
1522	o__unknown_ Deltaproteobacteria	5_wt	7_wt	1	1
1523	o__unknown_ Deltaproteobacteria	5_wt	9_cre	0.2148	0.6904
1524	o__unknown_ Deltaproteobacteria	5_wt	9_wt	0.4828	0.9875
1525	o__unknown_ Deltaproteobacteria	7_cre	7_wt	0.2148	0.6904
1526	o__unknown_ Deltaproteobacteria	7_cre	9_cre	1	1
1527	o__unknown_ Deltaproteobacteria	7_cre	9_wt	0.0169	0.3802
1528	o__unknown_ Deltaproteobacteria	7_wt	9_cre	0.2148	0.6904
1529	o__unknown_ Deltaproteobacteria	7_wt	9_wt	0.4828	0.9875
1530	o__unknown_ Deltaproteobacteria	9_cre	9_wt	0.0169	0.3802
1531	o__unknown_ Firmicutes	10_cre	10_wt	0.3898	1
1532	o__unknown_ Firmicutes	10_cre	12_cre	1	1
1533	o__unknown_ Firmicutes	10_cre	12_wt	1	1
1534	o__unknown_ Firmicutes	10_cre	5_cre	0.4621	1
1535	o__unknown_ Firmicutes	10_cre	5_wt	1	1
1536	o__unknown_ Firmicutes	10_cre	7_cre	1	1
1537	o__unknown_ Firmicutes	10_cre	7_wt	1	1
1538	o__unknown_ Firmicutes	10_cre	9_cre	1	1
1539	o__unknown_ Firmicutes	10_cre	9_wt	1	1
1540	o__unknown_ Firmicutes	10_wt	12_cre	0.6513	1
1541	o__unknown_ Firmicutes	10_wt	12_wt	0.2148	1
1542	o__unknown_ Firmicutes	10_wt	5_cre	0.0502	1
1543	o__unknown_ Firmicutes	10_wt	5_wt	0.2148	1
1544	o__unknown_ Firmicutes	10_wt	7_cre	0.6513	1
1545	o__unknown_ Firmicutes	10_wt	7_wt	0.3898	1
1546	o__unknown_ Firmicutes	10_wt	9_cre	0.2148	1
1547	o__unknown_ Firmicutes	10_wt	9_wt	0.2148	1
1548	o__unknown_ Firmicutes	12_cre	12_wt	0.6999	1
1549	o__unknown_ Firmicutes	12_cre	5_cre	0.2635	1
1550	o__unknown_ Firmicutes	12_cre	5_wt	0.6999	1
1551	o__unknown_ Firmicutes	12_cre	7_cre	1	1
1552	o__unknown_ Firmicutes	12_cre	7_wt	1	1
1553	o__unknown_ Firmicutes	12_cre	9_cre	0.6999	1
1554	o__unknown_ Firmicutes	12_cre	9_wt	0.6999	1
1555	o__unknown_ Firmicutes	12_wt	5_cre	0.7152	1
1556	o__unknown_ Firmicutes	12_wt	5_wt	1	1
1557	o__unknown_ Firmicutes	12_wt	7_cre	0.6999	1
1558	o__unknown_ Firmicutes	12_wt	7_wt	1	1
1559	o__unknown_ Firmicutes	12_wt	9_cre	1	1
1560	o__unknown_ Firmicutes	12_wt	9_wt	1	1
1561	o__unknown_ Firmicutes	5_cre	5_wt	0.7152	1
1562	o__unknown_ Firmicutes	5_cre	7_cre	0.2635	1
1563	o__unknown_ Firmicutes	5_cre	7_wt	0.4621	1
1564	o__unknown_ Firmicutes	5_cre	9_cre	0.7152	1
1565	o__unknown_ Firmicutes	5_cre	9_wt	0.7152	1
1566	o__unknown_ Firmicutes	5_wt	7_cre	0.6999	1
1567	o__unknown_ Firmicutes	5_wt	7_wt	1	1
1568	o__unknown_ Firmicutes	5_wt	9_cre	1	1
1569	o__unknown_ Firmicutes	5_wt	9_wt	1	1
1570	o__unknown_ Firmicutes	7_cre	7_wt	1	1
1571	o__unknown_ Firmicutes	7_cre	9_cre	0.6999	1
1572	o__unknown_ Firmicutes	7_cre	9_wt	0.6999	1
1573	o__unknown_ Firmicutes	7_wt	9_cre	1	1
1574	o__unknown_ Firmicutes	7_wt	9_wt	1	1
1575	o__unknown_ Firmicutes	9_cre	9_wt	1	1
1576	f__Anaeroplasmataceae	10_cre	10_wt	0.0996	1
1577	f__Anaeroplasmataceae	10_cre	12_cre	0.3295	1
1578	f__Anaeroplasmataceae	10_cre	12_wt	0.3295	1
1579	f__Anaeroplasmataceae	10_cre	5_cre	0.6513	1
1580	f__Anaeroplasmataceae	10_cre	5_wt	0.6513	1
1581	f__Anaeroplasmataceae	10_cre	7_cre	0.3295	1
1582	f__Anaeroplasmataceae	10_cre	7_wt	0.0996	1
1583	f__Anaeroplasmataceae	10_cre	9_cre	1	1
1584	f__Anaeroplasmataceae	10_cre	9_wt	0.3295	1
1585	f__Anaeroplasmataceae	10_wt	12_cre	1	1
1586	f__Anaeroplasmataceae	10_wt	12_wt	1	1
1587	f__Anaeroplasmataceae	10_wt	5_cre	0.4828	1
1588	f__Anaeroplasmataceae	10_wt	5_wt	0.4828	1
1589	f__Anaeroplasmataceae	10_wt	7_cre	1	1
1590	f__Anaeroplasmataceae	10_wt	7_wt	1	1
1591	f__Anaeroplasmataceae	10_wt	9_cre	0.2241	1
1592	f__Anaeroplasmataceae	10_wt	9_wt	1	1
1593	f__Anaeroplasmataceae	12_cre	12_wt	1	1
1594	f__Anaeroplasmataceae	12_cre	5_cre	1	1
1595	f__Anaeroplasmataceae	12_cre	5_wt	1	1
1596	f__Anaeroplasmataceae	12_cre	7_cre	1	1
1597	f__Anaeroplasmataceae	12_cre	7_wt	1	1
1598	f__Anaeroplasmataceae	12_cre	9_cre	0.5977	1
1599	f__Anaeroplasmataceae	12_cre	9_wt	1	1
1600	f__Anaeroplasmataceae	12_wt	5_cre	1	1
1601	f__Anaeroplasmataceae	12_wt	5_wt	1	1
1602	f__Anaeroplasmataceae	12_wt	7_cre	1	1
1603	f__Anaeroplasmataceae	12_wt	7_wt	1	1
1604	f__Anaeroplasmataceae	12_wt	9_cre	0.5977	1
1605	f__Anaeroplasmataceae	12_wt	9_wt	1	1
1606	f__Anaeroplasmataceae	5_cre	5_wt	1	1
1607	f__Anaeroplasmataceae	5_cre	7_cre	1	1
1608	f__Anaeroplasmataceae	5_cre	7_wt	0.4828	1
1609	f__Anaeroplasmataceae	5_cre	9_cre	1	1
1610	f__Anaeroplasmataceae	5_cre	9_wt	1	1
1611	f__Anaeroplasmataceae	5_wt	7_cre	1	1
1612	f__Anaeroplasmataceae	5_wt	7_wt	0.4828	1
1613	f__Anaeroplasmataceae	5_wt	9_cre	1	1
1614	f__Anaeroplasmataceae	5_wt	9_wt	1	1
1615	f__Anaeroplasmataceae	7_cre	7_wt	1	1
1616	f__Anaeroplasmataceae	7_cre	9_cre	0.5977	1
1617	f__Anaeroplasmataceae	7_cre	9_wt	1	1
1618	f__Anaeroplasmataceae	7_wt	9_cre	0.2241	1
1619	f__Anaeroplasmataceae	7_wt	9_wt	1	1
1620	f__Anaeroplasmataceae	9_cre	9_wt	0.5977	1
1621	f__Bacteroidaceae	10_cre	10_wt	0.1281	1
1622	f__Bacteroidaceae	10_cre	12_cre	0.4621	1
1623	f__Bacteroidaceae	10_cre	12_wt	0.7152	1
1624	f__Bacteroidaceae	10_cre	5_cre	1	1
1625	f__Bacteroidaceae	10_cre	5_wt	1	1
1626	f__Bacteroidaceae	10_cre	7_cre	1	1
1627	f__Bacteroidaceae	10_cre	7_wt	0.4621	1
1628	f__Bacteroidaceae	10_cre	9_cre	1	1
1629	f__Bacteroidaceae	10_cre	9_wt	1	1
1630	f__Bacteroidaceae	10_wt	12_cre	0.6817	1
1631	f__Bacteroidaceae	10_wt	12_wt	0.427	1
1632	f__Bacteroidaceae	10_wt	5_cre	0.1281	1
1633	f__Bacteroidaceae	10_wt	5_wt	0.2451	1
1634	f__Bacteroidaceae	10_wt	7_cre	0.1281	1
1635	f__Bacteroidaceae	10_wt	7_wt	0.6817	1
1636	f__Bacteroidaceae	10_wt	9_cre	0.1281	1
1637	f__Bacteroidaceae	10_wt	9_wt	0.2451	1
1638	f__Bacteroidaceae	12_cre	12_wt	1	1
1639	f__Bacteroidaceae	12_cre	5_cre	0.4621	1
1640	f__Bacteroidaceae	12_cre	5_wt	0.7104	1
1641	f__Bacteroidaceae	12_cre	7_cre	0.4621	1
1642	f__Bacteroidaceae	12_cre	7_wt	1	1
1643	f__Bacteroidaceae	12_cre	9_cre	0.4621	1
1644	f__Bacteroidaceae	12_cre	9_wt	0.7104	1
1645	f__Bacteroidaceae	12_wt	5_cre	0.7152	1
1646	f__Bacteroidaceae	12_wt	5_wt	1	1
1647	f__Bacteroidaceae	12_wt	7_cre	0.7152	1
1648	f__Bacteroidaceae	12_wt	7_wt	1	1
1649	f__Bacteroidaceae	12_wt	9_cre	0.7152	1
1650	f__Bacteroidaceae	12_wt	9_wt	1	1
1651	f__Bacteroidaceae	5_cre	5_wt	1	1
1652	f__Bacteroidaceae	5_cre	7_cre	1	1
1653	f__Bacteroidaceae	5_cre	7_wt	0.4621	1
1654	f__Bacteroidaceae	5_cre	9_cre	1	1
1655	f__Bacteroidaceae	5_cre	9_wt	1	1
1656	f__Bacteroidaceae	5_wt	7_cre	1	1
1657	f__Bacteroidaceae	5_wt	7_wt	0.7104	1
1658	f__Bacteroidaceae	5_wt	9_cre	1	1
1659	f__Bacteroidaceae	5_wt	9_wt	1	1
1660	f__Bacteroidaceae	7_cre	7_wt	0.4621	1
1661	f__Bacteroidaceae	7_cre	9_cre	1	1
1662	f__Bacteroidaceae	7_cre	9_wt	1	1
1663	f__Bacteroidaceae	7_wt	9_cre	0.4621	1
1664	f__Bacteroidaceae	7_wt	9_wt	0.7104	1
1665	f__Bacteroidaceae	9_cre	9_wt	1	1
1666	f__Deferribacteraceae	10_cre	10_wt	0.5977	1
1667	f__Deferribacteraceae	10_cre	12_cre	1	1
1668	f__Deferribacteraceae	10_cre	12_wt	1	1
1669	f__Deferribacteraceae	10_cre	5_cre	1	1
1670	f__Deferribacteraceae	10_cre	5_wt	1	1
1671	f__Deferribacteraceae	10_cre	7_cre	1	1
1672	f__Deferribacteraceae	10_cre	7_wt	0.5977	1
1673	f__Deferribacteraceae	10_cre	9_cre	1	1
1674	f__Deferribacteraceae	10_cre	9_wt	1	1
1675	f__Deferribacteraceae	10_wt	12_cre	0.3295	1
1676	f__Deferribacteraceae	10_wt	12_wt	0.3295	1
1677	f__Deferribacteraceae	10_wt	5_cre	0.5977	1
1678	f__Deferribacteraceae	10_wt	5_wt	1	1
1679	f__Deferribacteraceae	10_wt	7_cre	0.5977	1
1680	f__Deferribacteraceae	10_wt	7_wt	1	1
1681	f__Deferribacteraceae	10_wt	9_cre	0.5977	1
1682	f__Deferribacteraceae	10_wt	9_wt	1	1
1683	f__Deferribacteraceae	12_cre	12_wt	1	1
1684	f__Deferribacteraceae	12_cre	5_cre	1	1
1685	f__Deferribacteraceae	12_cre	5_wt	0.6513	1
1686	f__Deferribacteraceae	12_cre	7_cre	1	1
1687	f__Deferribacteraceae	12_cre	7_wt	0.3295	1
1688	f__Deferribacteraceae	12_cre	9_cre	1	1
1689	f__Deferribacteraceae	12_cre	9_wt	0.6513	1
1690	f__Deferribacteraceae	12_wt	5_cre	1	1
1691	f__Deferribacteraceae	12_wt	5_wt	0.6513	1
1692	f__Deferribacteraceae	12_wt	7_cre	1	1
1693	f__Deferribacteraceae	12_wt	7_wt	0.3295	1
1694	f__Deferribacteraceae	12_wt	9_cre	1	1
1695	f__Deferribacteraceae	12_wt	9_wt	0.6513	1
1696	f__Deferribacteraceae	5_cre	5_wt	1	1
1697	f__Deferribacteraceae	5_cre	7_cre	1	1
1698	f__Deferribacteraceae	5_cre	7_wt	0.5977	1
1699	f__Deferribacteraceae	5_cre	9_cre	1	1
1700	f__Deferribacteraceae	5_cre	9_wt	1	1
1701	f__Deferribacteraceae	5_wt	7_cre	1	1
1702	f__Deferribacteraceae	5_wt	7_wt	1	1
1703	f__Deferribacteraceae	5_wt	9_cre	1	1
1704	f__Deferribacteraceae	5_wt	9_wt	1	1
1705	f__Deferribacteraceae	7_cre	7_wt	0.5977	1
1706	f__Deferribacteraceae	7_cre	9_cre	1	1
1707	f__Deferribacteraceae	7_cre	9_wt	1	1
1708	f__Deferribacteraceae	7_wt	9_cre	0.5977	1
1709	f__Deferribacteraceae	7_wt	9_wt	1	1
1710	f__Deferribacteraceae	9_cre	9_wt	1	1
1711	f__Desulfovibrionaceae	10_cre	10_wt	1	1
1712	f__Desulfovibrionaceae	10_cre	12_cre	1	1
1713	f__Desulfovibrionaceae	10_cre	12_wt	1	1
1714	f__Desulfovibrionaceae	10_cre	5_cre	1	1
1715	f__Desulfovibrionaceae	10_cre	5_wt	1	1
1716	f__Desulfovibrionaceae	10_cre	7_cre	1	1
1717	f__Desulfovibrionaceae	10_cre	7_wt	1	1
1718	f__Desulfovibrionaceae	10_cre	9_cre	0.5977	1
1719	f__Desulfovibrionaceae	10_cre	9_wt	1	1
1720	f__Desulfovibrionaceae	10_wt	12_cre	1	1
1721	f__Desulfovibrionaceae	10_wt	12_wt	1	1
1722	f__Desulfovibrionaceae	10_wt	5_cre	1	1
1723	f__Desulfovibrionaceae	10_wt	5_wt	1	1
1724	f__Desulfovibrionaceae	10_wt	7_cre	1	1
1725	f__Desulfovibrionaceae	10_wt	7_wt	1	1
1726	f__Desulfovibrionaceae	10_wt	9_cre	0.5977	1
1727	f__Desulfovibrionaceae	10_wt	9_wt	1	1
1728	f__Desulfovibrionaceae	12_cre	12_wt	1	1
1729	f__Desulfovibrionaceae	12_cre	5_cre	1	1
1730	f__Desulfovibrionaceae	12_cre	5_wt	1	1
1731	f__Desulfovibrionaceae	12_cre	7_cre	1	1
1732	f__Desulfovibrionaceae	12_cre	7_wt	1	1
1733	f__Desulfovibrionaceae	12_cre	9_cre	0.5977	1
1734	f__Desulfovibrionaceae	12_cre	9_wt	1	1
1735	f__Desulfovibrionaceae	12_wt	5_cre	0.6513	1
1736	f__Desulfovibrionaceae	12_wt	5_wt	0.6513	1
1737	f__Desulfovibrionaceae	12_wt	7_cre	1	1
1738	f__Desulfovibrionaceae	12_wt	7_wt	0.6513	1
1739	f__Desulfovibrionaceae	12_wt	9_cre	0.3295	1
1740	f__Desulfovibrionaceae	12_wt	9_wt	1	1
1741	f__Desulfovibrionaceae	5_cre	5_wt	1	1
1742	f__Desulfovibrionaceae	5_cre	7_cre	1	1
1743	f__Desulfovibrionaceae	5_cre	7_wt	1	1
1744	f__Desulfovibrionaceae	5_cre	9_cre	1	1
1745	f__Desulfovibrionaceae	5_cre	9_wt	0.6513	1
1746	f__Desulfovibrionaceae	5_wt	7_cre	1	1
1747	f__Desulfovibrionaceae	5_wt	7_wt	1	1
1748	f__Desulfovibrionaceae	5_wt	9_cre	1	1
1749	f__Desulfovibrionaceae	5_wt	9_wt	0.6513	1
1750	f__Desulfovibrionaceae	7_cre	7_wt	1	1
1751	f__Desulfovibrionaceae	7_cre	9_cre	0.5977	1
1752	f__Desulfovibrionaceae	7_cre	9_wt	1	1
1753	f__Desulfovibrionaceae	7_wt	9_cre	1	1
1754	f__Desulfovibrionaceae	7_wt	9_wt	0.6513	1
1755	f__Desulfovibrionaceae	9_cre	9_wt	0.3295	1
1756	f__Erysipelotrichaceae	10_cre	10_wt	0.3295	0.9267
1757	f__Erysipelotrichaceae	10_cre	12_cre	0.0996	0.3201
1758	f__Erysipelotrichaceae	10_cre	12_wt	0.0996	0.3201
1759	f__Erysipelotrichaceae	10_cre	5_cre	0.0996	0.3201
1760	f__Erysipelotrichaceae	10_cre	5_wt	0.0996	0.3201
1761	f__Erysipelotrichaceae	10_cre	7_cre	0.0996	0.3201
1762	f__Erysipelotrichaceae	10_cre	7_wt	0.0996	0.3201
1763	f__Erysipelotrichaceae	10_cre	9_cre	1	1
1764	f__Erysipelotrichaceae	10_cre	9_wt	0.0996	0.3201
1765	f__Erysipelotrichaceae	10_wt	12_cre	1	1
1766	f__Erysipelotrichaceae	10_wt	12_wt	1	1
1767	f__Erysipelotrichaceae	10_wt	5_cre	1	1
1768	f__Erysipelotrichaceae	10_wt	5_wt	1	1
1769	f__Erysipelotrichaceae	10_wt	7_cre	1	1
1770	f__Erysipelotrichaceae	10_wt	7_wt	1	1
1771	f__Erysipelotrichaceae	10_wt	9_cre	0.1686	0.5058
1772	f__Erysipelotrichaceae	10_wt	9_wt	1	1
1773	f__Erysipelotrichaceae	12_cre	12_wt	1	1
1774	f__Erysipelotrichaceae	12_cre	5_cre	1	1
1775	f__Erysipelotrichaceae	12_cre	5_wt	1	1
1776	f__Erysipelotrichaceae	12_cre	7_cre	1	1
1777	f__Erysipelotrichaceae	12_cre	7_wt	1	1
1778	f__Erysipelotrichaceae	12_cre	9_cre	0.0421	0.2706
1779	f__Erysipelotrichaceae	12_cre	9_wt	1	1
1780	f__Erysipelotrichaceae	12_wt	5_cre	1	1
1781	f__Erysipelotrichaceae	12_wt	5_wt	1	1
1782	f__Erysipelotrichaceae	12_wt	7_cre	1	1
1783	f__Erysipelotrichaceae	12_wt	7_wt	1	1
1784	f__Erysipelotrichaceae	12_wt	9_cre	0.0421	0.2706
1785	f__Erysipelotrichaceae	12_wt	9_wt	1	1
1786	f__Erysipelotrichaceae	5_cre	5_wt	1	1
1787	f__Erysipelotrichaceae	5_cre	7_cre	1	1
1788	f__Erysipelotrichaceae	5_cre	7_wt	1	1
1789	f__Erysipelotrichaceae	5_cre	9_cre	0.0421	0.2706
1790	f__Erysipelotrichaceae	5_cre	9_wt	1	1
1791	f__Erysipelotrichaceae	5_wt	7_cre	1	1
1792	f__Erysipelotrichaceae	5_wt	7_wt	1	1
1793	f__Erysipelotrichaceae	5_wt	9_cre	0.0421	0.2706
1794	f__Erysipelotrichaceae	5_wt	9_wt	1	1
1795	f__Erysipelotrichaceae	7_cre	7_wt	1	1
1796	f__Erysipelotrichaceae	7_cre	9_cre	0.0421	0.2706
1797	f__Erysipelotrichaceae	7_cre	9_wt	1	1
1798	f__Erysipelotrichaceae	7_wt	9_cre	0.0421	0.2706
1799	f__Erysipelotrichaceae	7_wt	9_wt	1	1
1800	f__Erysipelotrichaceae	9_cre	9_wt	0.0421	0.2706
1801	f__Lachnospiraceae	10_cre	10_wt	0.1281	1
1802	f__Lachnospiraceae	10_cre	12_cre	0.4621	1
1803	f__Lachnospiraceae	10_cre	12_wt	0.7152	1
1804	f__Lachnospiraceae	10_cre	5_cre	1	1
1805	f__Lachnospiraceae	10_cre	5_wt	1	1
1806	f__Lachnospiraceae	10_cre	7_cre	1	1
1807	f__Lachnospiraceae	10_cre	7_wt	0.4621	1
1808	f__Lachnospiraceae	10_cre	9_cre	1	1
1809	f__Lachnospiraceae	10_cre	9_wt	1	1
1810	f__Lachnospiraceae	10_wt	12_cre	0.6817	1
1811	f__Lachnospiraceae	10_wt	12_wt	0.427	1
1812	f__Lachnospiraceae	10_wt	5_cre	0.1281	1
1813	f__Lachnospiraceae	10_wt	5_wt	0.2451	1
1814	f__Lachnospiraceae	10_wt	7_cre	0.1281	1
1815	f__Lachnospiraceae	10_wt	7_wt	0.6817	1
1816	f__Lachnospiraceae	10_wt	9_cre	0.1281	1
1817	f__Lachnospiraceae	10_wt	9_wt	0.2451	1
1818	f__Lachnospiraceae	12_cre	12_wt	1	1
1819	f__Lachnospiraceae	12_cre	5_cre	0.4621	1
1820	f__Lachnospiraceae	12_cre	5_wt	0.7104	1
1821	f__Lachnospiraceae	12_cre	7_cre	0.4621	1
1822	f__Lachnospiraceae	12_cre	7_wt	1	1
1823	f__Lachnospiraceae	12_cre	9_cre	0.4621	1
1824	f__Lachnospiraceae	12_cre	9_wt	0.7104	1
1825	f__Lachnospiraceae	12_wt	5_cre	0.7152	1
1826	f__Lachnospiraceae	12_wt	5_wt	1	1
1827	f__Lachnospiraceae	12_wt	7_cre	0.7152	1
1828	f__Lachnospiraceae	12_wt	7_wt	1	1
1829	f__Lachnospiraceae	12_wt	9_cre	0.7152	1
1830	f__Lachnospiraceae	12_wt	9_wt	1	1
1831	f__Lachnospiraceae	5_cre	5_wt	1	1
1832	f__Lachnospiraceae	5_cre	7_cre	1	1
1833	f__Lachnospiraceae	5_cre	7_wt	0.4621	1
1834	f__Lachnospiraceae	5_cre	9_cre	1	1
1835	f__Lachnospiraceae	5_cre	9_wt	1	1
1836	f__Lachnospiraceae	5_wt	7_cre	1	1
1837	f__Lachnospiraceae	5_wt	7_wt	0.7104	1
1838	f__Lachnospiraceae	5_wt	9_cre	1	1
1839	f__Lachnospiraceae	5_wt	9_wt	1	1
1840	f__Lachnospiraceae	7_cre	7_wt	0.4621	1
1841	f__Lachnospiraceae	7_cre	9_cre	1	1
1842	f__Lachnospiraceae	7_cre	9_wt	1	1
1843	f__Lachnospiraceae	7_wt	9_cre	0.4621	1
1844	f__Lachnospiraceae	7_wt	9_wt	0.7104	1
1845	f__Lachnospiraceae	9_cre	9_wt	1	1
1846	f__Lactobacillaceae	10_cre	10_wt	0.1281	1
1847	f__Lactobacillaceae	10_cre	12_cre	0.4621	1
1848	f__Lactobacillaceae	10_cre	12_wt	0.2635	1
1849	f__Lactobacillaceae	10_cre	5_cre	1	1
1850	f__Lactobacillaceae	10_cre	5_wt	1	1
1851	f__Lactobacillaceae	10_cre	7_cre	1	1
1852	f__Lactobacillaceae	10_cre	7_wt	0.4621	1
1853	f__Lactobacillaceae	10_cre	9_cre	1	1
1854	f__Lactobacillaceae	10_cre	9_wt	0.7152	1
1855	f__Lactobacillaceae	10_wt	12_cre	0.6817	1
1856	f__Lactobacillaceae	10_wt	12_wt	1	1
1857	f__Lactobacillaceae	10_wt	5_cre	0.1281	1
1858	f__Lactobacillaceae	10_wt	5_wt	0.2451	1
1859	f__Lactobacillaceae	10_wt	7_cre	0.1281	1
1860	f__Lactobacillaceae	10_wt	7_wt	0.6817	1
1861	f__Lactobacillaceae	10_wt	9_cre	0.1281	1
1862	f__Lactobacillaceae	10_wt	9_wt	0.427	1
1863	f__Lactobacillaceae	12_cre	12_wt	1	1
1864	f__Lactobacillaceae	12_cre	5_cre	0.4621	1
1865	f__Lactobacillaceae	12_cre	5_wt	0.7104	1
1866	f__Lactobacillaceae	12_cre	7_cre	0.4621	1
1867	f__Lactobacillaceae	12_cre	7_wt	1	1
1868	f__Lactobacillaceae	12_cre	9_cre	0.4621	1
1869	f__Lactobacillaceae	12_cre	9_wt	1	1
