	measure	Group1	Group2	pvalue	corrected
2236	OTU_65	5_cre	5_wt	0.0801	0.4506
2237	OTU_65	5_cre	7_cre	0.2148	1
2238	OTU_65	5_cre	7_wt	0.0169	0.1086
2239	OTU_65	5_cre	9_cre	0.0169	0.1086
2240	OTU_65	5_cre	9_wt	0.0169	0.1086
2241	OTU_65	5_wt	7_cre	1	1
2242	OTU_65	5_wt	7_wt	1	1
2243	OTU_65	5_wt	9_cre	1	1
2244	OTU_65	5_wt	9_wt	1	1
2245	OTU_65	7_cre	7_wt	0.4828	1
2246	OTU_65	7_cre	9_cre	0.4828	1
2247	OTU_65	7_cre	9_wt	0.4828	1
2248	OTU_65	7_wt	9_cre	1	1
2249	OTU_65	7_wt	9_wt	1	1
2250	OTU_65	9_cre	9_wt	1	1
2251	OTU_195	10_cre	10_wt	1	1
2252	OTU_195	10_cre	12_cre	0.4828	1
2253	OTU_195	10_cre	12_wt	0.2241	1
2254	OTU_195	10_cre	5_cre	1	1
2255	OTU_195	10_cre	5_wt	0.4828	1
2256	OTU_195	10_cre	7_cre	1	1
2257	OTU_195	10_cre	7_wt	0.2241	1
2258	OTU_195	10_cre	9_cre	1	1
2259	OTU_195	10_cre	9_wt	1	1
2260	OTU_195	10_wt	12_cre	1	1
2261	OTU_195	10_wt	12_wt	0.5977	1
2262	OTU_195	10_wt	5_cre	1	1
2263	OTU_195	10_wt	5_wt	1	1
2264	OTU_195	10_wt	7_cre	1	1
2265	OTU_195	10_wt	7_wt	0.5977	1
2266	OTU_195	10_wt	9_cre	1	1
2267	OTU_195	10_wt	9_wt	1	1
2268	OTU_195	12_cre	12_wt	1	1
2269	OTU_195	12_cre	5_cre	0.4828	1
2270	OTU_195	12_cre	5_wt	1	1
2271	OTU_195	12_cre	7_cre	0.4828	1
2272	OTU_195	12_cre	7_wt	1	1
2273	OTU_195	12_cre	9_cre	1	1
2274	OTU_195	12_cre	9_wt	1	1
2275	OTU_195	12_wt	5_cre	0.2241	1
2276	OTU_195	12_wt	5_wt	1	1
2277	OTU_195	12_wt	7_cre	0.2241	1
2278	OTU_195	12_wt	7_wt	1	1
2279	OTU_195	12_wt	9_cre	0.5977	1
2280	OTU_195	12_wt	9_wt	0.5977	1
2281	OTU_195	5_cre	5_wt	0.4828	1
2282	OTU_195	5_cre	7_cre	1	1
2283	OTU_195	5_cre	7_wt	0.2241	1
2284	OTU_195	5_cre	9_cre	1	1
2285	OTU_195	5_cre	9_wt	1	1
2286	OTU_195	5_wt	7_cre	0.4828	1
2287	OTU_195	5_wt	7_wt	1	1
2288	OTU_195	5_wt	9_cre	1	1
2289	OTU_195	5_wt	9_wt	1	1
2290	OTU_195	7_cre	7_wt	0.2241	1
2291	OTU_195	7_cre	9_cre	1	1
2292	OTU_195	7_cre	9_wt	1	1
2293	OTU_195	7_wt	9_cre	0.5977	1
2294	OTU_195	7_wt	9_wt	0.5977	1
2295	OTU_195	9_cre	9_wt	1	1
2296	OTU_180	10_cre	10_wt	0.5977	1
2297	OTU_180	10_cre	12_cre	0.2241	0.8404
2298	OTU_180	10_cre	12_wt	0.5977	1
2299	OTU_180	10_cre	5_cre	0.2241	0.8404
2300	OTU_180	10_cre	5_wt	0.2241	0.8404
2301	OTU_180	10_cre	7_cre	0.6817	1
2302	OTU_180	10_cre	7_wt	0.5977	1
2303	OTU_180	10_cre	9_cre	1	1
2304	OTU_180	10_cre	9_wt	1	1
2305	OTU_180	10_wt	12_cre	1	1
2306	OTU_180	10_wt	12_wt	1	1
2307	OTU_180	10_wt	5_cre	1	1
2308	OTU_180	10_wt	5_wt	1	1
2309	OTU_180	10_wt	7_cre	0.1686	0.8404
2310	OTU_180	10_wt	7_wt	1	1
2311	OTU_180	10_wt	9_cre	0.5977	1
2312	OTU_180	10_wt	9_wt	1	1
2313	OTU_180	12_cre	12_wt	1	1
2314	OTU_180	12_cre	5_cre	1	1
2315	OTU_180	12_cre	5_wt	1	1
2316	OTU_180	12_cre	7_cre	0.0421	0.6315
2317	OTU_180	12_cre	7_wt	1	1
2318	OTU_180	12_cre	9_cre	0.2241	0.8404
2319	OTU_180	12_cre	9_wt	0.4828	1
2320	OTU_180	12_wt	5_cre	1	1
2321	OTU_180	12_wt	5_wt	1	1
2322	OTU_180	12_wt	7_cre	0.1686	0.8404
2323	OTU_180	12_wt	7_wt	1	1
2324	OTU_180	12_wt	9_cre	0.5977	1
2325	OTU_180	12_wt	9_wt	1	1
2326	OTU_180	5_cre	5_wt	1	1
2327	OTU_180	5_cre	7_cre	0.0421	0.6315
2328	OTU_180	5_cre	7_wt	1	1
2329	OTU_180	5_cre	9_cre	0.2241	0.8404
2330	OTU_180	5_cre	9_wt	0.4828	1
2331	OTU_180	5_wt	7_cre	0.0421	0.6315
2332	OTU_180	5_wt	7_wt	1	1
2333	OTU_180	5_wt	9_cre	0.2241	0.8404
2334	OTU_180	5_wt	9_wt	0.4828	1
2335	OTU_180	7_cre	7_wt	0.1686	0.8404
2336	OTU_180	7_cre	9_cre	0.6817	1
2337	OTU_180	7_cre	9_wt	0.3898	1
2338	OTU_180	7_wt	9_cre	0.5977	1
2339	OTU_180	7_wt	9_wt	1	1
2340	OTU_180	9_cre	9_wt	1	1
2341	OTU_32	10_cre	10_wt	1	1
2342	OTU_32	10_cre	12_cre	1	1
2343	OTU_32	10_cre	12_wt	1	1
2344	OTU_32	10_cre	5_cre	1	1
2345	OTU_32	10_cre	5_wt	1	1
2346	OTU_32	10_cre	7_cre	1	1
2347	OTU_32	10_cre	7_wt	1	1
2348	OTU_32	10_cre	9_cre	1	1
2349	OTU_32	10_cre	9_wt	1	1
2350	OTU_32	10_wt	12_cre	1	1
2351	OTU_32	10_wt	12_wt	1	1
2352	OTU_32	10_wt	5_cre	1	1
2353	OTU_32	10_wt	5_wt	1	1
2354	OTU_32	10_wt	7_cre	1	1
2355	OTU_32	10_wt	7_wt	1	1
2356	OTU_32	10_wt	9_cre	1	1
2357	OTU_32	10_wt	9_wt	1	1
2358	OTU_32	12_cre	12_wt	1	1
2359	OTU_32	12_cre	5_cre	1	1
2360	OTU_32	12_cre	5_wt	1	1
2361	OTU_32	12_cre	7_cre	1	1
2362	OTU_32	12_cre	7_wt	1	1
2363	OTU_32	12_cre	9_cre	1	1
2364	OTU_32	12_cre	9_wt	1	1
2365	OTU_32	12_wt	5_cre	1	1
2366	OTU_32	12_wt	5_wt	1	1
2367	OTU_32	12_wt	7_cre	1	1
2368	OTU_32	12_wt	7_wt	1	1
2369	OTU_32	12_wt	9_cre	1	1
2370	OTU_32	12_wt	9_wt	1	1
2371	OTU_32	5_cre	5_wt	1	1
2372	OTU_32	5_cre	7_cre	1	1
2373	OTU_32	5_cre	7_wt	1	1
2374	OTU_32	5_cre	9_cre	1	1
2375	OTU_32	5_cre	9_wt	1	1
2376	OTU_32	5_wt	7_cre	1	1
2377	OTU_32	5_wt	7_wt	1	1
2378	OTU_32	5_wt	9_cre	1	1
2379	OTU_32	5_wt	9_wt	1	1
2380	OTU_32	7_cre	7_wt	1	1
2381	OTU_32	7_cre	9_cre	1	1
2382	OTU_32	7_cre	9_wt	1	1
2383	OTU_32	7_wt	9_cre	1	1
2384	OTU_32	7_wt	9_wt	1	1
2385	OTU_32	9_cre	9_wt	1	1
2386	OTU_28	10_cre	10_wt	0.1086	1
2387	OTU_28	10_cre	12_cre	0.2451	1
2388	OTU_28	10_cre	12_wt	0.4497	1
2389	OTU_28	10_cre	5_cre	0.7104	1
2390	OTU_28	10_cre	5_wt	0.7104	1
2391	OTU_28	10_cre	7_cre	0.1086	1
2392	OTU_28	10_cre	7_wt	0.2451	1
2393	OTU_28	10_cre	9_cre	0.7104	1
2394	OTU_28	10_cre	9_wt	1	1
2395	OTU_28	10_wt	12_cre	1	1
2396	OTU_28	10_wt	12_wt	0.6513	1
2397	OTU_28	10_wt	5_cre	0.3898	1
2398	OTU_28	10_wt	5_wt	0.3898	1
2399	OTU_28	10_wt	7_cre	1	1
2400	OTU_28	10_wt	7_wt	1	1
2401	OTU_28	10_wt	9_cre	0.3898	1
2402	OTU_28	10_wt	9_wt	0.1086	1
2403	OTU_28	12_cre	12_wt	1	1
2404	OTU_28	12_cre	5_cre	0.6817	1
2405	OTU_28	12_cre	5_wt	0.6817	1
2406	OTU_28	12_cre	7_cre	1	1
2407	OTU_28	12_cre	7_wt	1	1
2408	OTU_28	12_cre	9_cre	0.6817	1
2409	OTU_28	12_cre	9_wt	0.2451	1
2410	OTU_28	12_wt	5_cre	1	1
2411	OTU_28	12_wt	5_wt	1	1
2412	OTU_28	12_wt	7_cre	0.6513	1
2413	OTU_28	12_wt	7_wt	1	1
2414	OTU_28	12_wt	9_cre	1	1
2415	OTU_28	12_wt	9_wt	0.4497	1
2416	OTU_28	5_cre	5_wt	1	1
2417	OTU_28	5_cre	7_cre	0.3898	1
2418	OTU_28	5_cre	7_wt	0.6817	1
2419	OTU_28	5_cre	9_cre	1	1
2420	OTU_28	5_cre	9_wt	0.7104	1
2421	OTU_28	5_wt	7_cre	0.3898	1
2422	OTU_28	5_wt	7_wt	0.6817	1
2423	OTU_28	5_wt	9_cre	1	1
2424	OTU_28	5_wt	9_wt	0.7104	1
2425	OTU_28	7_cre	7_wt	1	1
2426	OTU_28	7_cre	9_cre	0.3898	1
2427	OTU_28	7_cre	9_wt	0.1086	1
2428	OTU_28	7_wt	9_cre	0.6817	1
2429	OTU_28	7_wt	9_wt	0.2451	1
2430	OTU_28	9_cre	9_wt	0.7104	1
2431	OTU_68	10_cre	10_wt	1	1
2432	OTU_68	10_cre	12_cre	1	1
2433	OTU_68	10_cre	12_wt	1	1
2434	OTU_68	10_cre	5_cre	0.5977	1
2435	OTU_68	10_cre	5_wt	0.5977	1
2436	OTU_68	10_cre	7_cre	0.1686	1
2437	OTU_68	10_cre	7_wt	0.5977	1
2438	OTU_68	10_cre	9_cre	1	1
2439	OTU_68	10_cre	9_wt	1	1
2440	OTU_68	10_wt	12_cre	1	1
2441	OTU_68	10_wt	12_wt	1	1
2442	OTU_68	10_wt	5_cre	0.5977	1
2443	OTU_68	10_wt	5_wt	0.5977	1
2444	OTU_68	10_wt	7_cre	0.1686	1
2445	OTU_68	10_wt	7_wt	0.5977	1
2446	OTU_68	10_wt	9_cre	1	1
2447	OTU_68	10_wt	9_wt	1	1
2448	OTU_68	12_cre	12_wt	1	1
2449	OTU_68	12_cre	5_cre	1	1
2450	OTU_68	12_cre	5_wt	1	1
2451	OTU_68	12_cre	7_cre	0.3898	1
2452	OTU_68	12_cre	7_wt	1	1
2453	OTU_68	12_cre	9_cre	1	1
2454	OTU_68	12_cre	9_wt	1	1
2455	OTU_68	12_wt	5_cre	0.5977	1
2456	OTU_68	12_wt	5_wt	0.5977	1
2457	OTU_68	12_wt	7_cre	0.1686	1
2458	OTU_68	12_wt	7_wt	0.5977	1
2459	OTU_68	12_wt	9_cre	1	1
2460	OTU_68	12_wt	9_wt	1	1
2461	OTU_68	5_cre	5_wt	1	1
2462	OTU_68	5_cre	7_cre	0.6817	1
2463	OTU_68	5_cre	7_wt	1	1
2464	OTU_68	5_cre	9_cre	1	1
2465	OTU_68	5_cre	9_wt	1	1
2466	OTU_68	5_wt	7_cre	0.6817	1
2467	OTU_68	5_wt	7_wt	1	1
2468	OTU_68	5_wt	9_cre	1	1
2469	OTU_68	5_wt	9_wt	1	1
2470	OTU_68	7_cre	7_wt	0.6817	1
2471	OTU_68	7_cre	9_cre	0.3898	1
2472	OTU_68	7_cre	9_wt	0.3898	1
2473	OTU_68	7_wt	9_cre	1	1
2474	OTU_68	7_wt	9_wt	1	1
2475	OTU_68	9_cre	9_wt	1	1
2476	OTU_48	10_cre	10_wt	1	1
2477	OTU_48	10_cre	12_cre	1	1
2478	OTU_48	10_cre	12_wt	1	1
2479	OTU_48	10_cre	5_cre	1	1
2480	OTU_48	10_cre	5_wt	1	1
2481	OTU_48	10_cre	7_cre	0.3295	1
2482	OTU_48	10_cre	7_wt	1	1
2483	OTU_48	10_cre	9_cre	1	1
2484	OTU_48	10_cre	9_wt	1	1
2485	OTU_48	10_wt	12_cre	0.4828	1
2486	OTU_48	10_wt	12_wt	1	1
2487	OTU_48	10_wt	5_cre	1	1
2488	OTU_48	10_wt	5_wt	1	1
2489	OTU_48	10_wt	7_cre	0.0996	1
2490	OTU_48	10_wt	7_wt	0.4828	1
2491	OTU_48	10_wt	9_cre	1	1
2492	OTU_48	10_wt	9_wt	1	1
2493	OTU_48	12_cre	12_wt	1	1
2494	OTU_48	12_cre	5_cre	0.4828	1
2495	OTU_48	12_cre	5_wt	1	1
2496	OTU_48	12_cre	7_cre	0.6513	1
2497	OTU_48	12_cre	7_wt	1	1
2498	OTU_48	12_cre	9_cre	1	1
2499	OTU_48	12_cre	9_wt	0.4828	1
2500	OTU_48	12_wt	5_cre	1	1
2501	OTU_48	12_wt	5_wt	1	1
2502	OTU_48	12_wt	7_cre	0.3295	1
2503	OTU_48	12_wt	7_wt	1	1
2504	OTU_48	12_wt	9_cre	1	1
2505	OTU_48	12_wt	9_wt	1	1
2506	OTU_48	5_cre	5_wt	1	1
2507	OTU_48	5_cre	7_cre	0.0996	1
2508	OTU_48	5_cre	7_wt	0.4828	1
2509	OTU_48	5_cre	9_cre	1	1
2510	OTU_48	5_cre	9_wt	1	1
2511	OTU_48	5_wt	7_cre	0.3295	1
2512	OTU_48	5_wt	7_wt	1	1
2513	OTU_48	5_wt	9_cre	1	1
2514	OTU_48	5_wt	9_wt	1	1
2515	OTU_48	7_cre	7_wt	0.6513	1
2516	OTU_48	7_cre	9_cre	0.3295	1
2517	OTU_48	7_cre	9_wt	0.0996	1
2518	OTU_48	7_wt	9_cre	1	1
2519	OTU_48	7_wt	9_wt	0.4828	1
2520	OTU_48	9_cre	9_wt	1	1
2521	OTU_86	10_cre	10_wt	0.2241	1
2522	OTU_86	10_cre	12_cre	1	1
2523	OTU_86	10_cre	12_wt	0.5977	1
2524	OTU_86	10_cre	5_cre	0.2241	1
2525	OTU_86	10_cre	5_wt	0.5977	1
2526	OTU_86	10_cre	7_cre	1	1
2527	OTU_86	10_cre	7_wt	0.5977	1
2528	OTU_86	10_cre	9_cre	1	1
2529	OTU_86	10_cre	9_wt	0.2241	1
2530	OTU_86	10_wt	12_cre	0.4828	1
2531	OTU_86	10_wt	12_wt	1	1
2532	OTU_86	10_wt	5_cre	1	1
2533	OTU_86	10_wt	5_wt	1	1
2534	OTU_86	10_wt	7_cre	0.2241	1
2535	OTU_86	10_wt	7_wt	1	1
2536	OTU_86	10_wt	9_cre	0.2241	1
2537	OTU_86	10_wt	9_wt	1	1
2538	OTU_86	12_cre	12_wt	1	1
2539	OTU_86	12_cre	5_cre	0.4828	1
2540	OTU_86	12_cre	5_wt	1	1
2541	OTU_86	12_cre	7_cre	1	1
2542	OTU_86	12_cre	7_wt	1	1
2543	OTU_86	12_cre	9_cre	1	1
2544	OTU_86	12_cre	9_wt	0.4828	1
2545	OTU_86	12_wt	5_cre	1	1
2546	OTU_86	12_wt	5_wt	1	1
2547	OTU_86	12_wt	7_cre	0.5977	1
2548	OTU_86	12_wt	7_wt	1	1
2549	OTU_86	12_wt	9_cre	0.5977	1
2550	OTU_86	12_wt	9_wt	1	1
2551	OTU_86	5_cre	5_wt	1	1
2552	OTU_86	5_cre	7_cre	0.2241	1
2553	OTU_86	5_cre	7_wt	1	1
2554	OTU_86	5_cre	9_cre	0.2241	1
2555	OTU_86	5_cre	9_wt	1	1
2556	OTU_86	5_wt	7_cre	0.5977	1
2557	OTU_86	5_wt	7_wt	1	1
2558	OTU_86	5_wt	9_cre	0.5977	1
2559	OTU_86	5_wt	9_wt	1	1
2560	OTU_86	7_cre	7_wt	0.5977	1
2561	OTU_86	7_cre	9_cre	1	1
2562	OTU_86	7_cre	9_wt	0.2241	1
2563	OTU_86	7_wt	9_cre	0.5977	1
2564	OTU_86	7_wt	9_wt	1	1
2565	OTU_86	9_cre	9_wt	0.2241	1
2566	OTU_75	10_cre	10_wt	1	1
2567	OTU_75	10_cre	12_cre	1	1
2568	OTU_75	10_cre	12_wt	1	1
2569	OTU_75	10_cre	5_cre	1	1
2570	OTU_75	10_cre	5_wt	0.6513	1
2571	OTU_75	10_cre	7_cre	0.4828	1
2572	OTU_75	10_cre	7_wt	1	1
2573	OTU_75	10_cre	9_cre	1	1
2574	OTU_75	10_cre	9_wt	0.6513	1
2575	OTU_75	10_wt	12_cre	1	1
2576	OTU_75	10_wt	12_wt	1	1
2577	OTU_75	10_wt	5_cre	1	1
2578	OTU_75	10_wt	5_wt	0.3295	1
2579	OTU_75	10_wt	7_cre	1	1
2580	OTU_75	10_wt	7_wt	0.5977	1
2581	OTU_75	10_wt	9_cre	1	1
2582	OTU_75	10_wt	9_wt	0.3295	1
2583	OTU_75	12_cre	12_wt	1	1
2584	OTU_75	12_cre	5_cre	1	1
2585	OTU_75	12_cre	5_wt	0.3295	1
2586	OTU_75	12_cre	7_cre	1	1
2587	OTU_75	12_cre	7_wt	0.5977	1
2588	OTU_75	12_cre	9_cre	1	1
2589	OTU_75	12_cre	9_wt	0.3295	1
2590	OTU_75	12_wt	5_cre	1	1
2591	OTU_75	12_wt	5_wt	0.3295	1
2592	OTU_75	12_wt	7_cre	1	1
2593	OTU_75	12_wt	7_wt	0.5977	1
2594	OTU_75	12_wt	9_cre	1	1
2595	OTU_75	12_wt	9_wt	0.3295	1
2596	OTU_75	5_cre	5_wt	0.6513	1
2597	OTU_75	5_cre	7_cre	0.4828	1
2598	OTU_75	5_cre	7_wt	1	1
2599	OTU_75	5_cre	9_cre	1	1
2600	OTU_75	5_cre	9_wt	0.6513	1
2601	OTU_75	5_wt	7_cre	0.0996	1
2602	OTU_75	5_wt	7_wt	1	1
2603	OTU_75	5_wt	9_cre	0.3295	1
2604	OTU_75	5_wt	9_wt	1	1
2605	OTU_75	7_cre	7_wt	0.2241	1
2606	OTU_75	7_cre	9_cre	1	1
2607	OTU_75	7_cre	9_wt	0.0996	1
2608	OTU_75	7_wt	9_cre	0.5977	1
2609	OTU_75	7_wt	9_wt	1	1
2610	OTU_75	9_cre	9_wt	0.3295	1
2611	OTU_397	10_cre	10_wt	1	1
2612	OTU_397	10_cre	12_cre	1	1
2613	OTU_397	10_cre	12_wt	1	1
2614	OTU_397	10_cre	5_cre	0.6513	1
2615	OTU_397	10_cre	5_wt	1	1
2616	OTU_397	10_cre	7_cre	1	1
2617	OTU_397	10_cre	7_wt	1	1
2618	OTU_397	10_cre	9_cre	1	1
2619	OTU_397	10_cre	9_wt	1	1
2620	OTU_397	10_wt	12_cre	1	1
2621	OTU_397	10_wt	12_wt	1	1
2622	OTU_397	10_wt	5_cre	0.3295	1
2623	OTU_397	10_wt	5_wt	0.5977	1
2624	OTU_397	10_wt	7_cre	1	1
2625	OTU_397	10_wt	7_wt	1	1
2626	OTU_397	10_wt	9_cre	1	1
2627	OTU_397	10_wt	9_wt	1	1
2628	OTU_397	12_cre	12_wt	1	1
2629	OTU_397	12_cre	5_cre	0.6513	1
2630	OTU_397	12_cre	5_wt	1	1
2631	OTU_397	12_cre	7_cre	1	1
2632	OTU_397	12_cre	7_wt	1	1
2633	OTU_397	12_cre	9_cre	1	1
2634	OTU_397	12_cre	9_wt	1	1
2635	OTU_397	12_wt	5_cre	0.3295	1
2636	OTU_397	12_wt	5_wt	0.5977	1
2637	OTU_397	12_wt	7_cre	1	1
2638	OTU_397	12_wt	7_wt	1	1
2639	OTU_397	12_wt	9_cre	1	1
2640	OTU_397	12_wt	9_wt	1	1
2641	OTU_397	5_cre	5_wt	1	1
2642	OTU_397	5_cre	7_cre	0.6513	1
2643	OTU_397	5_cre	7_wt	0.6513	1
2644	OTU_397	5_cre	9_cre	0.6513	1
2645	OTU_397	5_cre	9_wt	0.3295	1
2646	OTU_397	5_wt	7_cre	1	1
2647	OTU_397	5_wt	7_wt	1	1
2648	OTU_397	5_wt	9_cre	1	1
2649	OTU_397	5_wt	9_wt	0.5977	1
2650	OTU_397	7_cre	7_wt	1	1
2651	OTU_397	7_cre	9_cre	1	1
2652	OTU_397	7_cre	9_wt	1	1
2653	OTU_397	7_wt	9_cre	1	1
2654	OTU_397	7_wt	9_wt	1	1
2655	OTU_397	9_cre	9_wt	1	1
2656	OTU_74	10_cre	10_wt	1	1
2657	OTU_74	10_cre	12_cre	1	1
2658	OTU_74	10_cre	12_wt	1	1
2659	OTU_74	10_cre	5_cre	1	1
2660	OTU_74	10_cre	5_wt	1	1
2661	OTU_74	10_cre	7_cre	1	1
2662	OTU_74	10_cre	7_wt	0.4828	1
2663	OTU_74	10_cre	9_cre	1	1
2664	OTU_74	10_cre	9_wt	1	1
2665	OTU_74	10_wt	12_cre	1	1
2666	OTU_74	10_wt	12_wt	1	1
2667	OTU_74	10_wt	5_cre	1	1
2668	OTU_74	10_wt	5_wt	1	1
2669	OTU_74	10_wt	7_cre	1	1
2670	OTU_74	10_wt	7_wt	0.4828	1
2671	OTU_74	10_wt	9_cre	1	1
2672	OTU_74	10_wt	9_wt	1	1
2673	OTU_74	12_cre	12_wt	1	1
2674	OTU_74	12_cre	5_cre	0.5977	1
2675	OTU_74	12_cre	5_wt	1	1
2676	OTU_74	12_cre	7_cre	1	1
2677	OTU_74	12_cre	7_wt	1	1
2678	OTU_74	12_cre	9_cre	1	1
2679	OTU_74	12_cre	9_wt	1	1
2680	OTU_74	12_wt	5_cre	1	1
2681	OTU_74	12_wt	5_wt	1	1
2682	OTU_74	12_wt	7_cre	1	1
2683	OTU_74	12_wt	7_wt	0.4828	1
2684	OTU_74	12_wt	9_cre	1	1
2685	OTU_74	12_wt	9_wt	1	1
2686	OTU_74	5_cre	5_wt	0.5977	1
2687	OTU_74	5_cre	7_cre	0.5977	1
2688	OTU_74	5_cre	7_wt	0.2241	1
2689	OTU_74	5_cre	9_cre	0.5977	1
2690	OTU_74	5_cre	9_wt	1	1
2691	OTU_74	5_wt	7_cre	1	1
2692	OTU_74	5_wt	7_wt	1	1
2693	OTU_74	5_wt	9_cre	1	1
2694	OTU_74	5_wt	9_wt	1	1
2695	OTU_74	7_cre	7_wt	1	1
2696	OTU_74	7_cre	9_cre	1	1
2697	OTU_74	7_cre	9_wt	1	1
2698	OTU_74	7_wt	9_cre	1	1
2699	OTU_74	7_wt	9_wt	0.4828	1
2700	OTU_74	9_cre	9_wt	1	1
2701	OTU_93	10_cre	10_wt	0.4828	0.8047
2702	OTU_93	10_cre	12_cre	1	1
2703	OTU_93	10_cre	12_wt	0.0421	0.1579
2704	OTU_93	10_cre	5_cre	1	1
2705	OTU_93	10_cre	5_wt	0.0421	0.1579
2706	OTU_93	10_cre	7_cre	1	1
2707	OTU_93	10_cre	7_wt	0.0996	0.2801
2708	OTU_93	10_cre	9_cre	1	1
2709	OTU_93	10_cre	9_wt	0.0421	0.1579
2710	OTU_93	10_wt	12_cre	0.4828	0.8047
2711	OTU_93	10_wt	12_wt	0.3898	0.7627
2712	OTU_93	10_wt	5_cre	1	1
2713	OTU_93	10_wt	5_wt	0.3898	0.7627
2714	OTU_93	10_wt	7_cre	0.4828	0.8047
2715	OTU_93	10_wt	7_wt	0.6513	1
2716	OTU_93	10_wt	9_cre	0.4828	0.8047
2717	OTU_93	10_wt	9_wt	0.3898	0.7627
2718	OTU_93	12_cre	12_wt	0.0421	0.1579
2719	OTU_93	12_cre	5_cre	1	1
2720	OTU_93	12_cre	5_wt	0.0421	0.1579
2721	OTU_93	12_cre	7_cre	1	1
2722	OTU_93	12_cre	7_wt	0.0996	0.2801
2723	OTU_93	12_cre	9_cre	1	1
2724	OTU_93	12_cre	9_wt	0.0421	0.1579
2725	OTU_93	12_wt	5_cre	0.1686	0.3993
2726	OTU_93	12_wt	5_wt	1	1
2727	OTU_93	12_wt	7_cre	0.0421	0.1579
2728	OTU_93	12_wt	7_wt	1	1
2729	OTU_93	12_wt	9_cre	0.0421	0.1579
2730	OTU_93	12_wt	9_wt	1	1
2731	OTU_93	5_cre	5_wt	0.1686	0.3993
2732	OTU_93	5_cre	7_cre	1	1
2733	OTU_93	5_cre	7_wt	0.3295	0.7414
2734	OTU_93	5_cre	9_cre	1	1
2735	OTU_93	5_cre	9_wt	0.1686	0.3993
2736	OTU_93	5_wt	7_cre	0.0421	0.1579
2737	OTU_93	5_wt	7_wt	1	1
2738	OTU_93	5_wt	9_cre	0.0421	0.1579
2739	OTU_93	5_wt	9_wt	1	1
2740	OTU_93	7_cre	7_wt	0.0996	0.2801
2741	OTU_93	7_cre	9_cre	1	1
2742	OTU_93	7_cre	9_wt	0.0421	0.1579
2743	OTU_93	7_wt	9_cre	0.0996	0.2801
2744	OTU_93	7_wt	9_wt	1	1
2745	OTU_93	9_cre	9_wt	0.0421	0.1579
2746	OTU_77	10_cre	10_wt	1	1
2747	OTU_77	10_cre	12_cre	0.5977	1
2748	OTU_77	10_cre	12_wt	1	1
2749	OTU_77	10_cre	5_cre	1	1
2750	OTU_77	10_cre	5_wt	1	1
2751	OTU_77	10_cre	7_cre	0.5977	1
2752	OTU_77	10_cre	7_wt	1	1
2753	OTU_77	10_cre	9_cre	1	1
2754	OTU_77	10_cre	9_wt	1	1
2755	OTU_77	10_wt	12_cre	1	1
2756	OTU_77	10_wt	12_wt	1	1
2757	OTU_77	10_wt	5_cre	0.4828	1
2758	OTU_77	10_wt	5_wt	1	1
2759	OTU_77	10_wt	7_cre	1	1
2760	OTU_77	10_wt	7_wt	0.4828	1
2761	OTU_77	10_wt	9_cre	1	1
2762	OTU_77	10_wt	9_wt	1	1
2763	OTU_77	12_cre	12_wt	1	1
2764	OTU_77	12_cre	5_cre	0.2241	1
2765	OTU_77	12_cre	5_wt	1	1
2766	OTU_77	12_cre	7_cre	1	1
2767	OTU_77	12_cre	7_wt	0.2241	1
2768	OTU_77	12_cre	9_cre	1	1
2769	OTU_77	12_cre	9_wt	1	1
2770	OTU_77	12_wt	5_cre	0.4828	1
2771	OTU_77	12_wt	5_wt	1	1
2772	OTU_77	12_wt	7_cre	1	1
2773	OTU_77	12_wt	7_wt	0.4828	1
2774	OTU_77	12_wt	9_cre	1	1
2775	OTU_77	12_wt	9_wt	1	1
2776	OTU_77	5_cre	5_wt	0.4828	1
2777	OTU_77	5_cre	7_cre	0.2241	1
2778	OTU_77	5_cre	7_wt	1	1
2779	OTU_77	5_cre	9_cre	0.4828	1
2780	OTU_77	5_cre	9_wt	0.4828	1
2781	OTU_77	5_wt	7_cre	1	1
2782	OTU_77	5_wt	7_wt	0.4828	1
2783	OTU_77	5_wt	9_cre	1	1
2784	OTU_77	5_wt	9_wt	1	1
2785	OTU_77	7_cre	7_wt	0.2241	1
2786	OTU_77	7_cre	9_cre	1	1
2787	OTU_77	7_cre	9_wt	1	1
2788	OTU_77	7_wt	9_cre	0.4828	1
2789	OTU_77	7_wt	9_wt	0.4828	1
2790	OTU_77	9_cre	9_wt	1	1
2791	OTU_88	10_cre	10_wt	0.5977	1
2792	OTU_88	10_cre	12_cre	1	1
2793	OTU_88	10_cre	12_wt	1	1
2794	OTU_88	10_cre	5_cre	0.5977	1
2795	OTU_88	10_cre	5_wt	0.5977	1
2796	OTU_88	10_cre	7_cre	1	1
2797	OTU_88	10_cre	7_wt	0.5977	1
2798	OTU_88	10_cre	9_cre	1	1
2799	OTU_88	10_cre	9_wt	1	1
2800	OTU_88	10_wt	12_cre	0.5977	1
2801	OTU_88	10_wt	12_wt	0.5977	1
2802	OTU_88	10_wt	5_cre	1	1
2803	OTU_88	10_wt	5_wt	1	1
2804	OTU_88	10_wt	7_cre	0.5977	1
2805	OTU_88	10_wt	7_wt	1	1
2806	OTU_88	10_wt	9_cre	0.5977	1
2807	OTU_88	10_wt	9_wt	0.3295	1
